"Year","AHA.ID","Medicare.Provider.ID","Hospital.Name","Address.1.(physical)","City.Name.(physical)","State.(physical)","Zip.code.(physical)","Beginning.of.reporting.period","Days.open.during.reporting.period","End.of.reporting.period","Open.12.full.months.before.end.of.reporting.period","System.member","System.ID","System.Name","System.City","System.State","System.Zip","Total.hospital.beds","Admissions","Inpatient.Days","Surgical.operations.(inpatient)","Emergency.room.visits","Other.outpatient.visits.(non.ER)","Surgical.operations.(outpatient)","Total.outpatient.visits","Total.Medicaid.days","Total.Medicaid.discharges","Total.Medicare.days","Total.Medicare.discharges","Paid.on.capitated.basis","Paid.on.shared.risk.basis","Physicians.and.dentists.(FT)","Total.personnel.(FT)","Total.(NE)","Total.(TE)","Total.(TG)","Total.(TC)","Total.(TP)"
"2011","6350739","511306","Roane General Hospital","200 Hospital Drive","Spencer","WV","25276-1060","10/1/2010",365,"9/30/2011","Y","","","","","","",60,551,15460,86,9130,50188,462,59318,9475,86,3138,388,"0","0",10,239,"16","14","29","1","60"
"2011","6350753","511301","Webster County Memorial Hospital","324 Miller Mountain Drive","Webster Springs","WV","26288-1087","7/1/2010",365,"6/30/2011","Y","","","","","","",15,264,847,0,8594,33568,0,42162,155,44,604,184,"0","0",4,107,"0","6","0","0","6"
"2011","6350755","510023","Weirton Medical Center","601 Colliers Way","Weirton","WV","26062-5091","",0,"","","","","","","","",238,6651,38811,2353,40599,156892,4217,197491,7999,1248,18965,2991,"","",17,691,"","","","",""
"2011","6350765","510082","Summersville Regional Medical Center","400 Fairview Heights Road","Summersville","WV","26651-0400","1/1/2011",365,"12/31/2011","Y","","","","","","",93,1008,23815,585,21401,51628,3060,73029,8400,224,7565,477,"","",16,361,"","","","",""
"2011","6350780","510086","Welch Community Hospital","454 McDowell Street","Welch","WV","24801-2097","7/1/2010",365,"6/30/2011","Y","","","","","","",108,665,19218,109,9618,24538,136,34156,14034,192,1308,257,"0","0",1,229,"0","2","30","0","32"
"2011","6350800","510038","Stonewall Jackson Memorial Hospital","230 Hospital Plaza","Weston","WV","26452-8558","10/1/2010",365,"9/30/2011","Y","","","","","","",70,2943,10675,515,15129,66573,1548,81702,1788,686,6544,1457,"0","0",15,350,"6","10","0","0","16"
"2011","6350810","514010","William R. Sharpe, Jr. Hospital","936 Sharpe Hospital Road","Weston","WV","26452-8550","7/1/2010",365,"6/30/2011","Y","","","","","","",150,732,57353,0,0,0,0,0,0,0,0,0,"0","0",1,454,"0","2","12","0","14"
"2011","6350820","510039","Ohio Valley Medical Center","2000 Eoff Street","Wheeling","WV","26003-3870","1/1/2011",365,"12/31/2011","Y","Y","5993315","Ohio Valley Health Services and Education Corporation","Wheeling","WV","26003",159,6177,33026,1940,30077,116010,4906,146087,9777,1527,14984,2762,"0","0",20,706,"159","20","25","0","204"
"2011","6350830","510050","Wheeling Hospital","1 Medical Park","Wheeling","WV","26003-0708","10/1/2010",365,"9/30/2011","Y","","","","","","",276,10643,47291,3598,45313,506570,12574,551883,3931,1330,30335,5717,"0","0",46,1869,"140","57","38","0","235"
"2011","6350840","510077","Williamson Memorial Hospital","859 Alderson Street","Williamson","WV","25661-3215","1/1/2011",365,"12/31/2011","Y","Y","5991775","Health Management Associates","Naples","FL","34108",76,2479,7320,510,16267,18721,1128,34988,1941,755,3516,992,"0","0",0,153,"9","7","0","2","18"
"2011","6359070","511304","Sistersville General Hospital","314 South Wells Street","Sistersville","WV","26175-1098","1/1/2011",365,"12/31/2011","Y","","","","","","",12,212,755,0,7614,14673,0,22287,10,5,289,112,"","",7,128,"0","12","0","0","12"
"2011","6360001","340069","WakeMed Raleigh Campus","3000 New Bern Avenue","Raleigh","NC","27610-1295","10/1/2010",365,"9/30/2011","Y","Y","5996705","WakeMed Health & Hospitals","Raleigh","NC","27610",647,36357,202183,10128,148553,780448,14993,929001,40584,8971,81434,14474,"0","0",138,5106,"549","148","192","0","889"
"2011","6360002","340091","Cone Health","1200 North Elm Street","Greensboro","NC","27401-1020","10/1/2010",365,"9/30/2011","Y","","","","","","",1044,49082,265055,13568,187669,460971,18857,648640,51139,8059,128704,23364,"1","0",253,5809,"517","302","221","26","1066"
"2011","6360003","340099","Vidant Roanoke-Chowan Hospital","500 South Academy Street","Ahoskie","NC","27910-3261","10/1/2010",365,"9/30/2011","Y","Y","5990217","Vidant Health","Greenville","NC","27834-2818",103,5233,23156,854,19410,46633,1689,66043,5259,1214,12993,2483,"0","0",0,475,"37","0","109","3","149"
"2011","6360005","340119","Stanly Regional Medical Center","301 Yadkin Street","Albemarle","NC","28001-3448","10/1/2010",365,"9/30/2011","Y","Y","5990705","Carolinas HealthCare System","Charlotte","NC","28203-5871",102,4991,19578,1196,34131,50482,3952,84613,3429,1247,11369,2593,"0","0",0,615,"23","0","96","41","160"
"2011","6360006","340070","Alamance Regional Medical Center","1240 Huffman Mill Road","Burlington","NC","27216-0202","1/1/2011",365,"12/31/2011","Y","","","","","","",218,12247,50814,2243,54155,67936,5629,122091,8395,2063,28774,6504,"0","0",24,1472,"78","11","282","0","371"
"2011","6360008","340116","Frye Regional Medical Center","420 North Center Street","Hickory","NC","28601-5049","1/1/2011",365,"12/31/2011","Y","Y","5990063","TENET Healthcare Corporation","Dallas","TX","75202-2703",306,12081,63091,3172,38553,92972,5186,131525,12175,1797,36597,6430,"0","0",26,1069,"388","26","33","0","447"
"2011","6360011","344004","John Umstead Hospital","1003 12th Street","Butner","NC","27509-1626","",0,"","","","","","","","",514,796,171087,0,0,3965,0,3965,0,0,0,0,"","",18,990,"","","","",""
"2011","6360012","340171","Presbyterian Hospital Matthews","1500 Matthews Township Parkway","Matthews","NC","28105-4656","1/1/2011",365,"12/31/2011","Y","Y","5990139","Novant Health","Winston-Salem","NC","27103-3090",117,7957,31894,1719,46273,155055,4650,201328,3740,879,16713,3855,"0","0",0,570,"715","237","171","37","1160"
"2011","6360013","340002","Mission Hospital","509 Biltmore Avenue","Asheville","NC","28801-4690","10/1/2010",365,"9/30/2011","Y","Y","5990143","Mission Health System","Asheville","NC","28801",744,38104,200865,14334,100061,256935,21802,356996,46655,8009,87161,15340,"0","0",0,4937,"634","0","161","0","795"
"2011","6360015","341323","Charles A. Cannon Memorial Hospital","434 Hospital Drive","Linville","NC","28646","10/1/2010",365,"9/30/2011","Y","Y","5990866","Appalachian Regional Healthcare System","Boone","NC","28607-5008",35,2160,9505,231,10119,17447,754,27566,1045,260,5651,1153,"0","0",2,148,"50","9","25","4","88"
"2011","6360019","340141","New Hanover Regional Medical Center","2131 South 17th Street","Wilmington","NC","28401-7483","10/1/2010",365,"9/30/2011","Y","Y","5990213","New Hanover Regional Medical Center","Wilmington","NC","28401-9000",709,36026,176832,10519,118720,195335,17520,314055,33543,8048,88355,16945,"0","0",0,3305,"239","3","295","4","541"
"2011","6360020","342013","LifeCare Hospitals of North Carolina","1051 Noell Lane","Rocky Mount","NC","27804-1761","1/1/2011",365,"12/31/2011","Y","Y","5990191","LifeCare Management Services","Plano","TX","75024",40,470,14042,0,0,0,0,0,0,0,11971,423,"0","0",0,125,"24","0","4","5","33"
"2011","6360021","341324","The Outer Banks Hospital","4800 South Croatan Highway","Nags Head","NC","27959-9704","",0,"","","Y","5990217","Vidant Health","Greenville","NC","27834-2818",61,1670,5665,433,7552,30489,1364,38041,1506,293,2460,821,"","",5,233,"","","","",""
"2011","6360022","340049","North Carolina Specialty Hospital","3916 Ben Franklin Boulevard","Durham","NC","27704","1/1/2011",365,"12/31/2011","Y","Y","5990261","National Surgical Hospitals","Chicago","IL","60606",18,1654,4026,1654,0,11677,6584,11677,112,59,2030,776,"0","0",2,135,"135","2","0","0","137"
"2011","6360023","340028","Cape Fear Valley Medical Center","1638 Owen Drive","Fayetteville","NC","28304-3431","10/1/2010",365,"9/30/2011","Y","Y","5990835","Cape Fear Valley Health System","Fayetteville","NC","28304",666,33968,214258,6931,127603,415598,9274,543201,49794,8562,119126,14997,"0","0",129,4036,"403","134","0","0","537"
"2011","6360025","342017","Asheville Specialty Hospital","428 Biltmore Avenue, 4th Floor","Asheville","NC","28801","10/1/2010",365,"9/30/2011","Y","Y","5990143","Mission Health System","Asheville","NC","28801",31,356,8749,0,0,0,0,0,0,0,7953,345,"","",0,84,"0","0","2","0","2"
"2011","6360026","340183","Presbyterian Hospital Huntersville","10030 Gilead Road","Huntersville","NC","28078","1/1/2011",365,"12/31/2011","Y","Y","5990139","Novant Health","Winston-Salem","NC","27103-3090",60,5598,20316,1508,33771,110848,3382,144619,2548,712,9509,2350,"","",0,405,"663","212","169","37","1081"
"2011","6360027","342018","Select Specialty Hospital-Durham","3643 North Roxboro Road, 6th Floor","Durham","NC","27704","",0,"","","Y","5990181","Select Medical Corporation","Mechanicsburg","PA","17055",30,946,5104,0,0,7797,0,7797,303,86,3590,567,"","",1,117,"","","","",""
"2011","6360028","342016","Select Specialty Hospital-Winston-Salem","3333 Silas Creek Parkway, 6th Floor","Winston-Salem","NC","27103","",0,"","","Y","5990181","Select Medical Corporation","Mechanicsburg","PA","17055",42,478,8501,0,0,3,0,3,505,43,5980,287,"","",1,84,"","","","",""
"2011","6360029","342015","Carolinas Specialty Hospital","2001 Vail Avenue, 7th Floor","Charlotte","NC","28207","",0,"","","Y","5990640","AcuityHealthcare, LP","Charlotte","NC","28262-9705",40,451,11263,0,0,1,0,1,669,41,7922,270,"","",2,151,"","","","",""
"2011","6360040","340123","Randolph Hospital","364 White Oak Street","Asheboro","NC","27203-5400","10/1/2010",365,"9/30/2011","Y","","","","","","",122,6308,25585,1256,39440,106502,2890,145942,3728,1197,16470,3448,"0","0",0,880,"118","0","85","0","203"
"2011","6360080","343025","CarePartners Health Services","68 Sweeten Creek Road","Asheville","NC","28803-1599","10/1/2010",365,"9/30/2011","Y","","","","","","",80,1215,17123,0,0,42042,0,42042,1415,98,12532,1005,"0","0",2,92,"","","","",""
"2011","6360145","344001","Central Regional Hospital","300 Veazey Road","Butner","NC","27509-1668","7/1/2010",365,"6/30/2011","Y","","","","","","",382,2313,136766,0,0,0,0,0,0,0,0,0,"0","0",57,2024,"0","57","53","25","135"
"2011","6360147","342020","Select Specialty Hospital-Greensboro","1200 North Elm Street, 5th Floor","Greensboro","NC","27401","1/1/2011",365,"12/31/2011","Y","Y","5990181","Select Medical Corporation","Mechanicsburg","PA","17055",30,270,7000,256,0,12690,877,12690,0,0,4898,188,"","",1,102,"","","","",""
"2011","6360195","341310","Vidant Pungo Hospital","202 East Water Street","Belhaven","NC","27810-9998","10/1/2010",365,"9/30/2011","Y","Y","5990217","Vidant Health","Greenville","NC","27834-2818",35,731,5736,45,5488,5067,215,10555,2951,64,2344,525,"","",4,118,"","","","",""
"2011","6360200","344023","Julian F. Keith Alcohol and Drug Abuse Treatment Center","201 Tabernacle Road","Black Mountain","NC","28711-2599","",0,"","","","","","","","",110,2951,29803,8,2989,31386,55,34375,8736,764,7205,671,"","",4,243,"","","","",""
"2011","6360211","341321","Blowing Rock Hospital","418 Chestnut Street","Blowing Rock","NC","28605-0148","10/1/2010",365,"9/30/2011","Y","Y","5990866","Appalachian Regional Healthcare System","Boone","NC","28607-5008",97,276,24685,0,1036,1122,0,2158,9046,28,4025,136,"0","0",0,90,"17","0","3","0","20"
"2011","6360212","342019","Crawley Memorial Hospital","315 West College Avenue","Boiling Springs","NC","28017","1/1/2011",365,"12/31/2011","Y","Y","5990705","Carolinas HealthCare System","Charlotte","NC","28203-5871",51,206,5209,0,0,10,0,10,429,17,4642,173,"0","0",0,48,"20","0","2","0","22"
"2011","6360215","340051","Watauga Medical Center","336 Deerfield Road","Boone","NC","28607-5008","10/1/2010",365,"9/30/2011","Y","Y","5990866","Appalachian Regional Healthcare System","Boone","NC","28607-5008",99,4670,17611,1203,20828,97513,4500,118341,1661,593,11654,2683,"0","0",13,496,"23","34","32","121","210"
"2011","6360220","341319","Transylvania Regional Hospital","260 Hospital Drive","Brevard","NC","28712-1116","10/1/2010",365,"9/30/2011","Y","Y","5990143","Mission Health System","Asheville","NC","28801",52,1966,6564,465,15034,38737,1774,53771,617,215,4438,1336,"0","0",0,389,"7","17","70","7","101"
"2011","6360222","341305","MedWest - Swain","45 Plateau Street","Bryson City","NC","28713-6784","10/1/2010",365,"9/30/2011","Y","Y","5990323","MedWest Health System","Sylva","NC","28779",25,475,1580,0,10213,11613,139,21826,143,45,1237,367,"","",0,81,"","","","",""
"2011","6360225","341307","Pender Memorial Hospital","507 East Freemont Street","Burgaw","NC","28425-5131","10/1/2010",365,"9/30/2011","Y","Y","5990213","New Hanover Regional Medical Center","Wilmington","NC","28401-9000",68,891,17611,56,15307,10697,557,26004,8946,94,4886,586,"0","0",0,212,"0","0","54","21","75"
"2011","6360243","341301","Yancey Community Medical Center","800 Medical Campus Drive","Burnsville","NC","28714-9010","",0,"","","","","","","","",6,170,738,57,1837,9046,425,10883,71,20,472,101,"","",1,36,"","","","",""
"2011","6360250","","Naval Hospital","","Camp Lejeune","NC","28547-0100","",0,"","","Y","5999655","Bureau of Medicine and Surgery, Department of the Navy","Washington","DC","20372-5300",117,4386,35149,1254,18435,267711,1493,286146,0,0,0,0,"","",49,1799,"","","","",""
"2011","6360260","340061","University of North Carolina Hospitals","101 Manning Drive","Chapel Hill","NC","27514-4220","7/1/2010",365,"6/30/2011","Y","","","","","","",799,37826,232026,11416,66636,767809,16053,834445,68352,9735,71455,12293,"0","0",0,6816,"1051","0","0","0","1051"
"2011","6360280","340113","Carolinas Medical Center","1000 Blythe Boulevard","Charlotte","NC","28203-5871","1/1/2011",365,"12/31/2011","Y","Y","5990705","Carolinas HealthCare System","Charlotte","NC","28203-5871",874,49194,283598,17395,124067,674393,14788,798460,90743,15939,92501,14828,"0","0",307,8827,"357","302","698","0","1357"
"2011","6360305","340166","Carolinas Medical Center-University","8800 North Tryon Street","Charlotte","NC","28262-8415","1/1/2011",365,"12/31/2011","Y","Y","5990705","Carolinas HealthCare System","Charlotte","NC","28203-5871",130,5990,20531,1549,72298,52759,7275,125057,2987,865,7435,1919,"0","0",0,529,"0","0","90","473","563"
"2011","6360310","340098","Carolinas Medical Center-Mercy","2001 Vail Avenue","Charlotte","NC","28207-1289","1/1/2011",365,"12/31/2011","Y","Y","5990705","Carolinas HealthCare System","Charlotte","NC","28203-5871",303,17654,74383,6648,107881,89493,11742,197374,8421,1906,36739,7521,"0","0",0,1511,"0","0","110","687","797"
"2011","6360320","340053","Presbyterian Hospital","200 Hawthorne Lane","Charlotte","NC","28204-2528","1/1/2011",365,"12/31/2011","Y","Y","5990139","Novant Health","Winston-Salem","NC","27103-3090",582,29082,162114,7417,81685,304033,15646,385718,38205,6660,62638,10212,"","",0,2600,"894","391","171","49","1505"
"2011","6360325","343026","Carolinas Rehabilitation","1100 Blythe Boulevard","Charlotte","NC","28203-5864","1/1/2011",365,"12/31/2011","Y","Y","5990705","Carolinas HealthCare System","Charlotte","NC","28203-5871",169,2742,42807,0,0,63109,0,63109,7577,378,21810,1507,"","",0,493,"","","","","484"
"2011","6360340","340156","Cherokee Indian Hospital","1 Hospital Road","Cherokee","NC","28719","",0,"","","","","","","","",28,994,3669,305,9208,38677,1368,47885,539,163,2151,528,"","",8,252,"","","","",""
"2011","6360348","340024","Sampson Regional Medical Center","607 Beaman Street","Clinton","NC","28328-2697","10/1/2010",365,"9/30/2011","Y","","","","","","",105,3696,23014,715,31674,45118,3111,76792,5352,988,14877,2081,"0","0",0,493,"25","7","18","10","60"
"2011","6360355","340030","Duke University Hospital","2301 Erwin Road","Durham","NC","27710-0001","7/1/2010",365,"6/30/2011","Y","Y","5990190","Duke University Health System","Durham","NC","27710",813,38098,249108,17052,69643,1100946,20425,1170589,56410,7629,100532,15532,"0","0",21,9114,"1356","29","100","0","1485"
"2011","6360360","340001","Carolinas Medical Center-NorthEast","920 Church Street North","Concord","NC","28025-2983","1/1/2011",365,"12/31/2011","Y","Y","5990705","Carolinas HealthCare System","Charlotte","NC","28203-5871",450,22260,101934,5777,86162,420180,6409,506342,17371,4078,55789,11072,"0","0",30,2347,"99","217","151","6","473"
"2011","6360375","341317","Pioneer Community Hospital of Stokes","1570 Highway 8 and 89 North","Danbury","NC","27016","",0,"","","Y","5990326","Pioneer Health Services","Magee","MS","39111",65,301,17993,311,17543,29277,788,46820,1550,44,12262,163,"","",1,160,"","","","",""
"2011","6360385","340071","Betsy Johnson Regional Hospital","800 Tilghman Drive","Dunn","NC","28334-5599","10/1/2010",365,"9/30/2011","Y","Y","5996705","WakeMed Health & Hospitals","Raleigh","NC","27610",89,6468,24970,931,43757,50303,2759,94060,6182,2078,14708,3333,"0","0",8,581,"60","9","55","0","124"
"2011","6360435","","Durham Veterans Affairs Medical Center","508 Fulton Street","Durham","NC","27705-3897","10/1/2010",365,"9/30/2011","Y","Y","5999295","Department of Veterans Affairs","Washington","DC","20420",265,7124,40934,2191,27918,504863,2649,532781,0,0,0,0,"0","0",95,1772,"0","294","0","0","294"
"2011","6360440","340155","Durham Regional Hospital","3643 North Roxboro Road","Durham","NC","27704-2763","7/1/2010",365,"6/30/2011","Y","Y","5990190","Duke University Health System","Durham","NC","27710",202,15369,73575,4085,62623,63140,10433,125763,11756,2212,36690,6848,"0","0",26,1974,"","","","","684"
"2011","6360445","341318","Vidant Chowan Hospital","211 Virginia Road","Edenton","NC","27932-0629","10/1/2010",365,"9/30/2011","Y","Y","5990217","Vidant Health","Greenville","NC","27834-2818",67,1847,16695,460,13088,27896,1171,40984,1601,429,13439,1051,"0","0",0,350,"39","0","107","6","152"
"2011","6360450","340109","Albemarle Health","1144 North Road Street","Elizabeth City","NC","27909","10/1/2010",365,"9/30/2011","Y","Y","5990217","Vidant Health","Greenville","NC","27834-2818",140,5022,21758,1400,39395,95457,6829,134852,2653,1195,14559,2806,"0","0",0,757,"127","24","9","0","160"
"2011","6360455","341315","Cape Fear Valley - Bladen County Hospital","501 South Poplar Street","Elizabethtown","NC","28337-0398","",0,"","","Y","5990835","Cape Fear Valley Health System","Fayetteville","NC","28304",26,928,3378,263,7057,32077,1254,39134,644,165,1677,499,"","",6,251,"","","","",""
"2011","6360460","340097","Hugh Chatham Memorial Hospital","180 Parkwood Drive","Elkin","NC","28621-0560","10/1/2010",365,"9/30/2011","Y","Y","5990317","Alliant Management Services","Louisville","KY","40223-5135",208,4812,57024,1260,28725,38754,4348,67479,25734,725,15493,1996,"0","0",16,562,"0","16","0","0","16"
